date,team,site,o:team,line,total
20201222,Lakers,home,Clippers,-2.0,219.5
20201222,Clippers,away,Lakers,2.0,219.5
20201222,Nets,home,Warriors,-7.0,235.0
20201222,Warriors,away,Nets,7.0,235.0
20201223,Bulls,home,Hawks,2.0,233.5
20201223,Hawks,away,Bulls,-2.0,233.5
20201223,Cavaliers,home,Hornets,2.5,217.5
20201223,Hornets,away,Cavaliers,-2.5,217.5
20201223,Celtics,home,Bucks,4.5,223.5
20201223,Bucks,away,Celtics,-4.5,223.5
20201223,Grizzlies,home,Spurs,-2.0,230.0
20201223,Spurs,away,Grizzlies,2.0,230.0
20201223,Magic,home,Heat,4.5,218.0
20201223,Heat,away,Magic,-4.5,218.0
20201223,Nuggets,home,Kings,-7.5,226.0
20201223,Kings,away,Nuggets,7.5,226.0
20201223,Pacers,home,Knicks,-7.5,216.0
20201223,Knicks,away,Pacers,7.5,216.0
20201223,Raptors,home,Pelicans,-4.0,229.5
20201223,Pelicans,away,Raptors,4.0,229.5
20201223,Seventysixers,home,Wizards,-7.0,230.5
20201223,Wizards,away,Seventysixers,7.0,230.5
20201223,Suns,home,Mavericks,-1.5,232.5
20201223,Mavericks,away,Suns,1.5,232.5
20201223,Timberwolves,home,Pistons,-5.0,224.0
20201223,Pistons,away,Timberwolves,5.0,224.0
20201223,Trailblazers,home,Jazz,2.0,226.0
20201223,Jazz,away,Trailblazers,-2.0,226.0
20201225,Bucks,home,Warriors,-10.5,230.5
20201225,Warriors,away,Bucks,10.5,230.5
20201225,Celtics,home,Nets,3.0,230.0
20201225,Nets,away,Celtics,-3.0,230.0
20201225,Heat,home,Pelicans,-3.0,222.0
20201225,Pelicans,away,Heat,3.0,222.0
20201225,Lakers,home,Mavericks,-6.5,227.0
20201225,Mavericks,away,Lakers,6.5,227.0
20201225,Nuggets,home,Clippers,3.5,226.5
20201225,Clippers,away,Nuggets,-3.5,226.5
20201226,Bulls,home,Pacers,6.0,223.5
20201226,Pacers,away,Bulls,-6.0,223.5
20201226,Grizzlies,home,Hawks,-2.5,239.0
20201226,Hawks,away,Grizzlies,2.5,239.0
20201226,Hornets,home,Thunder,-3.0,219.0
20201226,Thunder,away,Hornets,3.0,219.0
20201226,Jazz,home,Timberwolves,-9.0,229.0
20201226,Timberwolves,away,Jazz,9.0,229.0
20201226,Kings,home,Suns,3.5,227.5
20201226,Suns,away,Kings,-3.5,227.5
20201226,Knicks,home,Seventysixers,8.0,215.0
20201226,Seventysixers,away,Knicks,-8.0,215.0
20201226,Pistons,home,Cavaliers,-1.5,214.5
20201226,Cavaliers,away,Pistons,1.5,214.5
20201226,Spurs,home,Raptors,2.5,228.5
20201226,Raptors,away,Spurs,-2.5,228.5
20201226,Trailblazers,home,Rockets,-8.0,225.5
20201226,Rockets,away,Trailblazers,8.0,225.5
20201226,Wizards,home,Magic,-2.0,232.5
20201226,Magic,away,Wizards,2.0,232.5
20201227,Bulls,home,Warriors,3.5,229.0
20201227,Warriors,away,Bulls,-3.5,229.0
20201227,Cavaliers,home,Seventysixers,5.5,217.0
20201227,Seventysixers,away,Cavaliers,-5.5,217.0
20201227,Clippers,home,Mavericks,-3.0,226.5
20201227,Mavericks,away,Clippers,3.0,226.5
20201227,Hornets,home,Nets,11.5,233.5
20201227,Nets,away,Hornets,-11.5,233.5
20201227,Kings,home,Suns,3.5,226.0
20201227,Suns,away,Kings,-3.5,226.0
20201227,Knicks,home,Bucks,13.0,222.5
20201227,Bucks,away,Knicks,-13.0,222.5
20201227,Lakers,home,Timberwolves,-10.0,229.0
20201227,Timberwolves,away,Lakers,10.0,229.0
20201227,Pacers,home,Celtics,3.0,220.5
20201227,Celtics,away,Pacers,-3.0,220.5
20201227,Pelicans,home,Spurs,-5.5,228.0
20201227,Spurs,away,Pelicans,5.5,228.0
20201227,Wizards,home,Magic,2.0,230.0
20201227,Magic,away,Wizards,-2.0,230.0
20201228,Hawks,home,Pistons,-10.0,224.5
20201228,Pistons,away,Hawks,10.0,224.5
20201228,Lakers,home,Trailblazers,-6.0,229.0
20201228,Trailblazers,away,Lakers,6.0,229.0
20201228,Nets,home,Grizzlies,2.5,227.5
20201228,Grizzlies,away,Nets,-2.5,227.5
20201228,Nuggets,home,Rockets,-6.5,222.0
20201228,Rockets,away,Nuggets,6.5,222.0
20201228,Thunder,home,Jazz,9.0,218.5
20201228,Jazz,away,Thunder,-9.0,218.5
20201229,Cavaliers,home,Knicks,-3.5,215.5
20201229,Knicks,away,Cavaliers,3.5,215.5
20201229,Clippers,home,Timberwolves,-10.0,226.0
20201229,Timberwolves,away,Clippers,10.0,226.0
20201229,Heat,home,Bucks,6.0,227.0
20201229,Bucks,away,Heat,-6.0,227.0
20201229,Kings,home,Nuggets,-1.0,226.0
20201229,Nuggets,away,Kings,1.0,226.0
20201229,Pacers,home,Celtics,-1.0,218.5
20201229,Celtics,away,Pacers,1.0,218.5
20201229,Pistons,home,Warriors,4.0,227.0
20201229,Warriors,away,Pistons,-4.0,227.0
20201229,Seventysixers,home,Raptors,-1.5,219.5
20201229,Raptors,away,Seventysixers,1.5,219.5
20201229,Suns,home,Pelicans,-2.0,222.0
20201229,Pelicans,away,Suns,2.0,222.0
20201229,Thunder,home,Magic,6.5,218.0
20201229,Magic,away,Thunder,-6.5,218.0
20201229,Wizards,home,Bulls,-6.5,238.0
20201229,Bulls,away,Wizards,6.5,238.0
20201230,Celtics,home,Grizzlies,-7.0,218.0
20201230,Grizzlies,away,Celtics,7.0,218.0
20201230,Clippers,home,Trailblazers,-5.5,226.0
20201230,Trailblazers,away,Clippers,5.5,226.0
20201230,Heat,home,Bucks,6.5,228.0
20201230,Bucks,away,Heat,-6.5,228.0
20201230,Mavericks,home,Hornets,-8.5,225.0
20201230,Hornets,away,Mavericks,8.5,225.0
20201230,Nets,home,Hawks,-6.0,239.0
20201230,Hawks,away,Nets,6.0,239.0
20201230,Spurs,home,Lakers,7.5,231.0
20201230,Lakers,away,Spurs,-7.5,231.0
20201231,Jazz,home,Suns,-4.0,219.5
20201231,Suns,away,Jazz,4.0,219.5
20201231,Magic,home,Seventysixers,3.5,219.5
20201231,Seventysixers,away,Magic,-3.5,219.5
20201231,Pacers,home,Cavaliers,-8.0,219.5
20201231,Cavaliers,away,Pacers,8.0,219.5
20201231,Raptors,home,Knicks,-8.5,215.0
20201231,Knicks,away,Raptors,8.5,215.0
20201231,Rockets,home,Kings,-5.5,231.5
20201231,Kings,away,Rockets,5.5,231.5
20201231,Thunder,home,Pelicans,5.5,214.5
20201231,Pelicans,away,Thunder,-5.5,214.5
20201231,Wizards,home,Bulls,-7.5,236.0
20201231,Bulls,away,Wizards,7.5,236.0
20210101,Bucks,home,Bulls,-14.5,232.5
20210101,Bulls,away,Bucks,14.5,232.5
20210101,Hornets,home,Grizzlies,-4.5,220.0
20210101,Grizzlies,away,Hornets,4.5,220.0
20210101,Jazz,home,Clippers,3.5,220.0
20210101,Clippers,away,Jazz,-3.5,220.0
20210101,Mavericks,home,Heat,1.5,225.0
20210101,Heat,away,Mavericks,-1.5,225.0
20210101,Nets,home,Hawks,-6.5,244.5
20210101,Hawks,away,Nets,6.5,244.5
20210101,Nuggets,home,Suns,-3.5,220.5
20210101,Suns,away,Nuggets,3.5,220.5
20210101,Pistons,home,Celtics,8.5,213.5
20210101,Celtics,away,Pistons,-8.5,213.5
20210101,Spurs,home,Lakers,7.5,230.5
20210101,Lakers,away,Spurs,-7.5,230.5
20210101,Timberwolves,home,Wizards,-0.5,234.0
20210101,Wizards,away,Timberwolves,0.5,234.0
20210101,Warriors,home,Trailblazers,3.5,238.0
20210101,Trailblazers,away,Warriors,-3.5,238.0
20210102,Hawks,home,Cavaliers,-5.5,229.0
20210102,Cavaliers,away,Hawks,5.5,229.0
20210102,Magic,home,Thunder,-4.5,216.5
20210102,Thunder,away,Magic,4.5,216.5
20210102,Pacers,home,Knicks,-9.0,215.5
20210102,Knicks,away,Pacers,9.0,215.5
20210102,Pelicans,home,Raptors,1.0,215.0
20210102,Raptors,away,Pelicans,-1.0,215.0
20210102,Rockets,home,Kings,2.0,230.5
20210102,Kings,away,Rockets,-2.0,230.5
20210102,Seventysixers,home,Hornets,-9.5,217.0
20210102,Hornets,away,Seventysixers,9.5,217.0
20210103,Bulls,home,Mavericks,4.0,223.5
20210103,Mavericks,away,Bulls,-4.0,223.5
20210103,Grizzlies,home,Lakers,10.0,220.5
20210103,Lakers,away,Grizzlies,-10.0,220.5
20210103,Nets,home,Wizards,-7.5,241.5
20210103,Wizards,away,Nets,7.5,241.5
20210103,Pistons,home,Celtics,8.5,213.5
20210103,Celtics,away,Pistons,-8.5,213.5
20210103,Spurs,home,Jazz,5.5,222.5
20210103,Jazz,away,Spurs,-5.5,222.5
20210103,Suns,home,Clippers,3.5,216.0
20210103,Clippers,away,Suns,-3.5,216.0
20210103,Timberwolves,home,Nuggets,8.5,226.0
20210103,Nuggets,away,Timberwolves,-8.5,226.0
20210103,Warriors,home,Trailblazers,4.5,235.5
20210103,Trailblazers,away,Warriors,-4.5,235.5
20210104,Bucks,home,Pistons,-16.0,224.0
20210104,Pistons,away,Bucks,16.0,224.0
20210104,Hawks,home,Knicks,-7.0,224.5
20210104,Knicks,away,Hawks,7.0,224.5
20210104,Heat,home,Thunder,-9.0,214.0
20210104,Thunder,away,Heat,9.0,214.0
20210104,Magic,home,Cavaliers,-6.0,214.5
20210104,Cavaliers,away,Magic,6.0,214.5
20210104,Pelicans,home,Pacers,-2.0,216.0
20210104,Pacers,away,Pelicans,2.0,216.0
20210104,Raptors,home,Celtics,-6.0,217.0
20210104,Celtics,away,Raptors,6.0,217.0
20210104,Rockets,home,Mavericks,-4.0,230.0
20210104,Mavericks,away,Rockets,4.0,230.0
20210104,Seventysixers,home,Hornets,-8.0,221.5
20210104,Hornets,away,Seventysixers,8.0,221.5
20210104,Warriors,home,Kings,1.5,235.5
20210104,Kings,away,Warriors,-1.5,235.5
20210105,Clippers,home,Spurs,-7.5,225.5
20210105,Spurs,away,Clippers,7.5,225.5
20210105,Grizzlies,home,Lakers,9.5,218.5
20210105,Lakers,away,Grizzlies,-9.5,218.5
20210105,Nets,home,Jazz,4.5,225.5
20210105,Jazz,away,Nets,-4.5,225.5
20210105,Nuggets,home,Timberwolves,-10.5,226.5
20210105,Timberwolves,away,Nuggets,10.5,226.5
20210105,Trailblazers,home,Bulls,-9.5,233.0
20210105,Bulls,away,Trailblazers,9.5,233.0
20210106,Bucks,home,Pistons,-12.0,226.5
20210106,Pistons,away,Bucks,12.0,226.5
20210106,Hawks,home,Hornets,-6.0,232.5
20210106,Hornets,away,Hawks,6.0,232.5
20210106,Heat,home,Celtics,-2.5,218.0
20210106,Celtics,away,Heat,2.5,218.0
20210106,Kings,home,Bulls,-7.0,228.0
20210106,Bulls,away,Kings,7.0,228.0
20210106,Knicks,home,Jazz,7.5,214.5
20210106,Jazz,away,Knicks,-7.5,214.5
20210106,Magic,home,Cavaliers,-5.0,214.5
20210106,Cavaliers,away,Magic,5.0,214.5
20210106,Pacers,home,Rockets,-3.0,225.0
20210106,Rockets,away,Pacers,3.0,225.0
20210106,Pelicans,home,Thunder,-8.0,213.5
20210106,Thunder,away,Pelicans,8.0,213.5
20210106,Seventysixers,home,Wizards,-6.5,235.0
20210106,Wizards,away,Seventysixers,6.5,235.0
20210106,Suns,home,Raptors,-3.0,219.5
20210106,Raptors,away,Suns,3.0,219.5
20210106,Warriors,home,Clippers,5.0,231.5
20210106,Clippers,away,Warriors,-5.0,231.5
20210107,Grizzlies,home,Cavaliers,-5.5,209.0
20210107,Cavaliers,away,Grizzlies,5.5,209.0
20210107,Lakers,home,Spurs,-9.0,226.5
20210107,Spurs,away,Lakers,9.0,226.5
20210107,Nets,home,Seventysixers,4.5,222.5
20210107,Seventysixers,away,Nets,-4.5,222.5
20210107,Nuggets,home,Mavericks,-2.5,222.5
20210107,Mavericks,away,Nuggets,2.5,222.5
20210107,Trailblazers,home,Timberwolves,-9.5,233.0
20210107,Timberwolves,away,Trailblazers,9.5,233.0
20210108,Bucks,home,Jazz,-6.0,231.5
20210108,Jazz,away,Bucks,6.0,231.5
20210108,Celtics,home,Wizards,-3.5,237.5
20210108,Wizards,away,Celtics,3.5,237.5
20210108,Grizzlies,home,Nets,-0.5,218.5
20210108,Nets,away,Grizzlies,0.5,218.5
20210108,Kings,home,Raptors,1.0,226.5
20210108,Raptors,away,Kings,-1.0,226.5
20210108,Knicks,home,Thunder,-3.0,211.5
20210108,Thunder,away,Knicks,3.0,211.5
20210108,Lakers,home,Bulls,-8.0,221.5
20210108,Bulls,away,Lakers,8.0,221.5
20210108,Pelicans,home,Hornets,-7.0,218.0
20210108,Hornets,away,Pelicans,7.0,218.0
20210108,Pistons,home,Suns,7.5,216.0
20210108,Suns,away,Pistons,-7.5,216.0
20210108,Rockets,home,Magic,-7.0,222.0
20210108,Magic,away,Rockets,7.0,222.0
20210108,Warriors,home,Clippers,6.5,229.5
20210108,Clippers,away,Warriors,-6.5,229.5
20210109,Bucks,home,Cavaliers,-9.0,219.5
20210109,Cavaliers,away,Bucks,9.0,219.5
20210109,Hornets,home,Hawks,5.0,229.0
20210109,Hawks,away,Hornets,-5.0,229.0
20210109,Kings,home,Trailblazers,5.0,236.5
20210109,Trailblazers,away,Kings,-5.0,236.5
20210109,Mavericks,home,Magic,-6.0,218.0
20210109,Magic,away,Mavericks,6.0,218.0
20210109,Pacers,home,Suns,-3.0,217.0
20210109,Suns,away,Pacers,3.0,217.0
20210109,Seventysixers,home,Nuggets,13.5,215.5
20210109,Nuggets,away,Seventysixers,-13.5,215.5
20210109,Timberwolves,home,Spurs,3.0,234.5
20210109,Spurs,away,Timberwolves,-3.0,234.5
20210109,Wizards,home,Heat,10.5,226.5
20210109,Heat,away,Wizards,-10.5,226.5
20210110,Clippers,home,Bulls,-12.0,221.5
20210110,Bulls,away,Clippers,12.0,221.5
20210110,Knicks,home,Nuggets,5.5,214.0
20210110,Nuggets,away,Knicks,-5.5,214.0
20210110,Nets,home,Thunder,-7.5,224.5
20210110,Thunder,away,Nets,7.5,224.5
20210110,Pistons,home,Jazz,8.5,217.0
20210110,Jazz,away,Pistons,-8.5,217.0
20210110,Rockets,home,Lakers,4.0,224.0
20210110,Lakers,away,Rockets,-4.0,224.0
20210110,Timberwolves,home,Spurs,4.0,230.5
20210110,Spurs,away,Timberwolves,-4.0,230.5
20210110,Warriors,home,Raptors,3.0,234.0
20210110,Raptors,away,Warriors,-3.0,234.0
20210111,Cavaliers,home,Grizzlies,2.0,206.0
20210111,Grizzlies,away,Cavaliers,-2.0,206.0
20210111,Hawks,home,Seventysixers,-6.0,222.5
20210111,Seventysixers,away,Hawks,6.0,222.5
20210111,Hornets,home,Knicks,-5.0,212.5
20210111,Knicks,away,Hornets,5.0,212.5
20210111,Kings,home,Pacers,4.0,229.0
20210111,Pacers,away,Kings,-4.0,229.0
20210111,Magic,home,Bucks,10.0,226.5
20210111,Bucks,away,Magic,-10.0,226.5
20210111,Trailblazers,home,Raptors,-5.0,230.5
20210111,Raptors,away,Trailblazers,5.0,230.5
20210111,Wizards,home,Suns,6.0,232.0
20210111,Suns,away,Wizards,-6.0,232.0
20210112,Cavaliers,home,Jazz,13.0,208.5
20210112,Jazz,away,Cavaliers,-13.0,208.5
20210112,Nets,home,Nuggets,-1.5,230.5
20210112,Nuggets,away,Nets,1.5,230.5
20210112,Rockets,home,Lakers,4.5,223.5
20210112,Lakers,away,Rockets,-4.5,223.5
20210112,Seventysixers,home,Heat,-8.5,212.5
20210112,Heat,away,Seventysixers,8.5,212.5
20210112,Thunder,home,Spurs,2.0,218.5
20210112,Spurs,away,Thunder,-2.0,218.5
20210112,Warriors,home,Pacers,-3.5,227.0
20210112,Pacers,away,Warriors,3.5,227.0
20210113,Clippers,home,Pelicans,-10.5,216.0
20210113,Pelicans,away,Clippers,10.5,216.0
20210113,Hornets,home,Mavericks,3.0,220.5
20210113,Mavericks,away,Hornets,-3.0,220.5
20210113,Kings,home,Trailblazers,4.5,237.5
20210113,Trailblazers,away,Kings,-4.5,237.5
20210113,Knicks,home,Nets,3.5,217.0
20210113,Nets,away,Knicks,-3.5,217.0
20210113,Pistons,home,Bucks,10.5,226.0
20210113,Bucks,away,Pistons,-10.5,226.0
20210113,Thunder,home,Lakers,10.5,220.0
20210113,Lakers,away,Thunder,-10.5,220.0
20210113,Timberwolves,home,Grizzlies,-1.5,222.0
20210113,Grizzlies,away,Timberwolves,1.5,222.0
20210114,Nuggets,home,Warriors,-4.5,226.0
20210114,Warriors,away,Nuggets,4.5,226.0
20210114,Raptors,home,Hornets,-10.0,219.0
20210114,Hornets,away,Raptors,10.0,219.0
20210114,Seventysixers,home,Heat,-8.5,222.5
20210114,Heat,away,Seventysixers,8.5,222.5
20210114,Spurs,home,Rockets,-7.0,218.0
20210114,Rockets,away,Spurs,7.0,218.0
20210114,Trailblazers,home,Pacers,-3.0,228.0
20210114,Pacers,away,Trailblazers,3.0,228.0
20210115,Bucks,home,Mavericks,-8.0,230.0
20210115,Mavericks,away,Bucks,8.0,230.0
20210115,Cavaliers,home,Knicks,2.0,196.0
20210115,Knicks,away,Cavaliers,-2.0,196.0
20210115,Celtics,home,Magic,-4.0,213.5
20210115,Magic,away,Celtics,4.0,213.5
20210115,Jazz,home,Hawks,-6.5,229.0
20210115,Hawks,away,Jazz,6.5,229.0
20210115,Kings,home,Clippers,7.0,227.5
20210115,Clippers,away,Kings,-7.0,227.5
20210115,Lakers,home,Pelicans,-9.0,219.0
20210115,Pelicans,away,Lakers,9.0,219.0
20210115,Thunder,home,Bulls,2.0,224.5
20210115,Bulls,away,Thunder,-2.0,224.5
20210116,Grizzlies,home,Seventysixers,-2.0,223.0
20210116,Seventysixers,away,Grizzlies,2.0,223.0
20210116,Heat,home,Pistons,-5.5,218.0
20210116,Pistons,away,Heat,5.5,218.0
20210116,Nets,home,Magic,-9.0,226.5
20210116,Magic,away,Nets,9.0,226.5
20210116,Raptors,home,Hornets,-6.5,221.5
20210116,Hornets,away,Raptors,6.5,221.5
20210116,Spurs,home,Rockets,-7.0,217.0
20210116,Rockets,away,Spurs,7.0,217.0
20210116,Trailblazers,home,Hawks,-5.0,234.0
20210116,Hawks,away,Trailblazers,5.0,234.0
20210117,Celtics,home,Knicks,-7.0,210.0
20210117,Knicks,away,Celtics,7.0,210.0
20210117,Clippers,home,Pacers,-8.0,219.5
20210117,Pacers,away,Clippers,8.0,219.5
20210117,Kings,home,Pelicans,2.5,226.5
20210117,Pelicans,away,Kings,-2.5,226.5
20210117,Mavericks,home,Bulls,-6.5,226.0
20210117,Bulls,away,Mavericks,6.5,226.0
20210117,Nuggets,home,Jazz,1.5,219.5
20210117,Jazz,away,Nuggets,-1.5,219.5
20210118,Bulls,home,Rockets,2.0,225.5
20210118,Rockets,away,Bulls,-2.0,225.5
20210118,Grizzlies,home,Suns,5.5,217.5
20210118,Suns,away,Grizzlies,-5.5,217.5
20210118,Hawks,home,Timberwolves,-7.0,228.5
20210118,Timberwolves,away,Hawks,7.0,228.5
20210118,Heat,home,Pistons,-6.5,215.0
20210118,Pistons,away,Heat,6.5,215.0
20210118,Knicks,home,Magic,2.0,205.0
20210118,Magic,away,Knicks,-2.0,205.0
20210118,Lakers,home,Warriors,-8.5,226.5
20210118,Warriors,away,Lakers,8.5,226.5
20210118,Nets,home,Bucks,4.0,240.0
20210118,Bucks,away,Nets,-4.0,240.0
20210118,Raptors,home,Mavericks,-4.0,222.5
20210118,Mavericks,away,Raptors,4.0,222.5
20210118,Trailblazers,home,Spurs,1.5,226.0
20210118,Spurs,away,Trailblazers,-1.5,226.0
20210119,Jazz,home,Pelicans,-6.0,217.5
20210119,Pelicans,away,Jazz,6.0,217.5
20210119,Nuggets,home,Thunder,-10.0,220.0
20210119,Thunder,away,Nuggets,10.0,220.0
20210120,Cavaliers,home,Nets,10.5,227.0
20210120,Nets,away,Cavaliers,-10.5,227.0
20210120,Clippers,home,Kings,-11.0,231.0
20210120,Kings,away,Clippers,11.0,231.0
20210120,Hawks,home,Pistons,-4.5,221.0
20210120,Pistons,away,Hawks,4.5,221.0
20210120,Pacers,home,Mavericks,2.5,221.0
20210120,Mavericks,away,Pacers,-2.5,221.0
20210120,Raptors,home,Heat,-4.0,222.0
20210120,Heat,away,Raptors,4.0,222.0
20210120,Rockets,home,Suns,6.0,219.0
20210120,Suns,away,Rockets,-6.0,219.0
20210120,Seventysixers,home,Celtics,-5.0,221.5
20210120,Celtics,away,Seventysixers,5.0,221.5
20210120,Timberwolves,home,Magic,4.0,220.0
20210120,Magic,away,Timberwolves,-4.0,220.0
20210120,Warriors,home,Spurs,-1.5,228.0
20210120,Spurs,away,Warriors,1.5,228.0
20210121,Bucks,home,Lakers,-1.5,228.5
20210121,Lakers,away,Bucks,1.5,228.5
20210121,Jazz,home,Pelicans,-7.0,217.5
20210121,Pelicans,away,Jazz,7.0,217.5
20210121,Warriors,home,Knicks,-5.0,215.5
20210121,Knicks,away,Warriors,5.0,215.5
20210122,Cavaliers,home,Nets,6.5,223.5
20210122,Nets,away,Cavaliers,-6.5,223.5
20210122,Clippers,home,Thunder,-13.0,221.5
20210122,Thunder,away,Clippers,13.0,221.5
20210122,Hornets,home,Bulls,-3.0,228.0
20210122,Bulls,away,Hornets,3.0,228.0
20210122,Kings,home,Knicks,-3.5,218.5
20210122,Knicks,away,Kings,3.5,218.5
20210122,Pacers,home,Magic,-4.5,216.5
20210122,Magic,away,Pacers,4.5,216.5
20210122,Pistons,home,Rockets,-3.0,215.0
20210122,Rockets,away,Pistons,3.0,215.0
20210122,Raptors,home,Heat,-2.5,220.0
20210122,Heat,away,Raptors,2.5,220.0
20210122,Seventysixers,home,Celtics,-4.5,221.5
20210122,Celtics,away,Seventysixers,4.5,221.5
20210122,Spurs,home,Mavericks,2.0,223.5
20210122,Mavericks,away,Spurs,-2.0,223.5
20210122,Suns,home,Nuggets,-0.5,220.0
20210122,Nuggets,away,Suns,0.5,220.0
20210122,Timberwolves,home,Hawks,6.0,226.5
20210122,Hawks,away,Timberwolves,-6.0,226.5
20210123,Bulls,home,Lakers,9.5,226.5
20210123,Lakers,away,Bulls,-9.5,226.5
20210123,Jazz,home,Warriors,-7.0,228.0
20210123,Warriors,away,Jazz,7.0,228.0
20210123,Mavericks,home,Rockets,-7.0,222.5
20210123,Rockets,away,Mavericks,7.0,222.5
20210123,Nets,home,Heat,-7.5,232.0
20210123,Heat,away,Nets,7.5,232.0
20210123,Pistons,home,Seventysixers,9.0,215.5
20210123,Seventysixers,away,Pistons,-9.0,215.5
20210123,Suns,home,Nuggets,2.5,216.0
20210123,Nuggets,away,Suns,-2.5,216.0
20210123,Timberwolves,home,Pelicans,8.5,216.5
20210123,Pelicans,away,Timberwolves,-8.5,216.5
20210124,Bucks,home,Hawks,-12.0,225.5
20210124,Hawks,away,Bucks,12.0,225.5
20210124,Celtics,home,Cavaliers,-6.0,212.5
20210124,Cavaliers,away,Celtics,6.0,212.5
20210124,Clippers,home,Thunder,-13.0,222.0
20210124,Thunder,away,Clippers,13.0,222.0
20210124,Magic,home,Hornets,2.0,214.0
